,text,labels
79,"Poplačilo tretje četrtine <p/> V prostorih Ministrstva za izobraževanje, znanost in šport (MIZŠ) na Masarykovi cesti 16 v Ljubljani je danes, 25. februarja 2014, potekala novinarska konferenca, na kateri je državni sekretar Aljuš Pertinač predstavil način zagotovitve sredstev za izplačilo plačnih nesorazmerij javnim zavodom, ki spadajo pod okrilje šolskega ministrstva. <p/> MIZŠ je po besedah državnega sekretarja prejelo veliko negativnih odzivov na dopis, ki ga je v zvezi z zagotavljanjem sredstev za izplačilo prvega obroka pripravilo Ministrstvo za finance, in sicer da mora vsak neposredni in posredni proračunski uporabnik zagotoviti potrebna sredstva za izplačilo razlike v plači zaradi odprave tretje četrtine nesorazmerij v osnovnih plačah znotraj svojih finančnih načrtov, ker dodatno potrebna sredstva za izplačilo te obveznosti ne smejo vplivati na povečanje proračunskega primanjkljaja. Izražena nestrinjanja in strokovne pomisleke je MIZŠ predalo pristojnim na finančnem ministrstvu in zaprosilo za pomoč pri razreševanju navedene problematike, a so »zvedeli le to, da se nadaljuje javnofinančna konsolidacija in da denarja ni«. <p/> Državni sekretar je povedal, da se je MIZŠ glede na to, da sredstva za plačilo obveznosti po sodbi Vrhovnega sodišča niso zagotovljena v Proračunu RS za leto 2014 in glede na že omenjeno stališče Vlade RS in Ministrstva za finance, po tehtnem razmisleku in ob polnem zavedanju resnosti položaja odločilo, da bo javnim zavodom, ki bodo potrebovali pomoč ministrstva pri zagotavljanju sredstev za plačilo prvega obroka poplačila plačnih nesorazmerij, manjkajoča sredstva nakazalo. Stališče ministrstva je, da izplačilo obveznosti po sodbi ne sme negativno vplivati na izvajanje osnovne dejavnosti v javnem šolstvu in raziskovalni dejavnosti. <p/> Ministrstvo je tako posrednim proračunskim uporabnikom iz svoje pristojnosti januarja letos poslalo dopis, v katerem je zapisalo, da mora vsak posredni proračunski uporabnik s področja delovanja našega ministrstva praviloma sam zagotoviti potrebna sredstva za plačilo prvega obroka razlike v plači, in sicer v okviru razpoložljivih sredstev zavoda iz preteklih let in sredstev, ki so na razpolago za izvajanje dejavnosti v letu 2014. Izjemoma, če bo javni zavod izkazal, da sredstev za realizacijo plačila prvega obroka razlike v plači zaradi odprave tretje četrtine nesorazmerij v osnovnih plačah ne more zagotoviti, naj bi dodatna sredstva zagotovilo ministrstvo. <p/> Ministrstvo je vloge zavodov za sredstva za poplačilo tretje četrtine plačnih nesorazmerij ocenilo po enotnih kriterijih, pri čemer je upoštevalo ocenjeni presežek prihodkov nad odhodki oziroma odhodkov nad prihodki na dan 31.12.2013 z upoštevanjem odhodkov iz naslova tretje četrtine odprave plačnih nesorazmerij za obdobje od 1. 10. 2010 do 31. 7. 2011. Ministrstvo zavodom sofinancira vloge do višine, ki omogoča pokrivanje ocenjenega stanja primanjkljaja odhodkov nad prihodki na dan 31. 12. 2013. Dodatno k temu, pa je ministrstvo po besedah Aljuša Pertinača upoštevalo tudi likvidnostni kriterij in pregledalo tudi stanje denarnih sredstev, dobroimetij pri banki in kratkoročnih finančnih naložb na dan 31.12. 2013 v odnosu do višine obveznosti iz naslova prvega obroka. <p/> Celotno pojasnilo kriterija, skladno s katerim je MIZŠ presojalo vloge zavodov, lahko poslušate v spodnjem videoposnetku z novinarske konference. <p/> Vaš komentar:",News/Reporting
121,"Predstavitve projekta po invalidskih duštvih <p/> datum: 30.11.2011 <p/> kategorija: Novice <p/> Projekt Knjiga za vse smo predstavili na vseh pomembnejših invalidskih društvih, ki delujejo na Gorškem. Naši sogovorniki na Društvu paraplegikov severne Primorske, Medobčinskem društvu invalidov Nova Gorica, Medobčinskem društvu slepih in slabovidnih Nova Gorica, ter na Društvu glihih in naglušnih Nova Gorica so pokazali veliko zanimanja za potek projekta in za načrtovane cilje. Na društvih smo imeli tudi nekaj pogovorov s posamezniki, ki jih zanima sodelovanje v projektu, dogovorili smo se za morebitne dodatne predstavitve in pogovore s kandidati za usposabljanja. Z nekaterimi društvi smo se dogovorili, da opis projekta in povabilo k sodelovanju v njem objavijo v svojih internih glasilih in na svojih spletnih straneh, ter tako še dodatno spodbudijo svoje člane k sodelovanju. <p/> povabilo k sodelovanju",News/Reporting
501,"NOGOMETNO IGRIŠČE <p/> Goooolll ... Naši vodijo, zopet je v vodstvu ekipa rdečih ..... Leseno nogometno igrišče s igralci ponuja neskončno možnosti igranja nogometa za velike in male navdušence... V kompletu se nahaja 6 igralcev ter sodnik, gola, tabla za rezultat in še marsikaj, .... <p/> Povezani izdelki <p/> Ta veličasten leseni grad je največji v daleč naokoli. Vitezi prijezdijo vanj, ko se dvigneta dvižni most in vrata, na obzidju in stolpih pa budno pazijo lokostrelci... Ne manjkajo pa niti zastave, ki obveščajo, da je kralj doma. <p/> Ubranite zmajski grad pred napadom!!! Na obzidju stražijo vitezi in lokostrelci, v razglednem stolpu pa nad dogajanjem bedi kralj ... Popolno oblikovan in zasnovan leseni grad za neizmerno zabavo.",Promotion of a Product
36,"Bankrot lahko za pogumne ljudi pomeni začetek česa novega, boljšega, uspešnejšega in srečnejšega. <p/> Bankrot podjetja ali posameznika pa ne pomeni propada. Nasprotno. Za pogumne lahko pomeni začetek česa novega, boljšega, uspešnejšega in srečnejšega. <p/> Zase trdim, da sem še vedno bogat. Bogastvo je družina, so zdravi otroci in osebno zdravje. Je zadovoljstvo s tem, kar imamo in je sreča ob vsakdanjih radostih in težavah. Je vizija, cilj in upanje ter borba za vse tisto, kar imamo radi. <p/> Premoženje podjetja ali tudi posameznika ni nujno tudi bogastvo. <p/> Premoženje podjetja ali tudi posameznika ni nujno tudi bogastvo. Premoženje je skrb, je obveza, da se premoženje veča ali vsaj ohranja vrednost. Je neprestana obveznost do zaposlenih, države in drugih. Zahteva vsakodnevno skrb za gospodarno in učinkovito izrabo ter ustvarjanje dodane vrednosti, iz katere dobivajo denar za življenje zaposleni. Zaradi tega in predvsem zaradi tega zaslužijo lastniki in direktorji premoženja posebno spoštovanje. Žal v Sloveniji nismo na takšni duhovni stopnji razvitosti družbenih odnosov in vrednot, da bi to razumeli. Ljudje prepogosto zmotno mislijo, da premoženje ljudi osrečuje. Napačno menijo, da ljudje, ki izgubijo premoženje, izgubijo tudi srečo. <p/> Mnogi pa šele takrat najdejo srečo oziroma se je zavedo. Šele tedaj spoznajo, da obstajajo tudi druge stvari, kot je le zadovoljstvo ob upravljanju premoženja in podjetja. <p/> Tudi zaradi teh spoznanj je moja bolečina ob brodolomu podjetja znosnejša. Ne nazadnje je premoženje le vir dohodkov lastnikov in zaposlenih za potrebe življenja. Če iz kakršnihkoli razlogov to premoženje ne daje več dovolj dohodkov za preživljanje, ga je treba prestrukturirati oziroma mu spremeniti namembnost.",Opinion/Argumentation
805,"Covid 19 Box <p/> odlična zaščitna rešitev za vas in vaše zaposlene ali stranke. <p/> Nudi odlično zaščito za vaše zaposlene ali stranke. Tehnično in estetska kakovostna zaščita tudi za zahtevnejše postavitve. Za ponudbo nam pišite spodaj. <p/> Možnost personaliziranizacije ali branding-a po vaših željah. (logotipi, drugi motivi, itd.) <p/> Pošljite nam povpraševanje z vašimi zahtevami. <p/> Vaša e-pošta (zahtevano) <p/> Steklarstvo Šipca",Promotion of a Product
242,"Uspehi čebelarjev <p/> V soboto, 10. 5. 2014 se je v Velikih Laščah odvilo 37. državno srečanje in tekmovanje mladih čebelarjev. Udeležilo se ga je tudi devet članov čebelarskega krožka iz naše šole z mentorjem Vladimirjem Fajdigo. Več si lahko preberete na povezavi - Čebelarji iz Vilharjeve šole izvrstni. <p/> CŠOD Jurček <p/> Od 7. - 9. maja so bili učenci 1. c razreda, 1. Hr. ter štirje učenci iz 1. a in 1. b razreda na naravoslovnem taboru v CŠOD Jurček.",News/Reporting
827,"Konfeti <p/> Majhni okrasni elementi za vsestransko ustvarjanje in dekoracijo. Konfete posujte po površini za namizno dekoracijo, z njimi napolnite balone, uporabite pri papirnatem in scrapbooking ustvarjanju, za izdelavo okraskov in še veliko več! <p/> Konfeti v obliki rožic imajo v sredini luknjo, zato jih lahko nanizate na nit ali tanko vrvico.",Promotion of a Product
887,"Beta Karoten 9000 <p/> Opis izdelka <p/> Lion Kids C 12,00 € 9,00 € <p/> Beta Karoten 9000 <p/> Vitamin A, nočna slepota <p/> Beta karoten najprej povežemo s korenjem, ki je znano naravno zdravilo za preprečevanje nočne slepote že iz zgodovine. Ker je topen v maščobah, ga je priporočljivo zaužiti z nekaj maščobe. Ko ga zaužijemo se v telesu počasi pretvori v vitamin A v jetrih in deluje tudi antioksidativno. Telo ga pretvarja po potrebi, vendar pri otrocih ta pretvorba ni tako obsežna kot pri odraslih, zato lahko pride do pomanjkanja vitamina A. Igra nepogrešljivo vlogo pri rasti in gradnji kosti, obnovi kože, dobrem vidu, reprodukciji ter je izjemno močan spodbujevalec imunskega sistema. Med simptome pomanjkanja vitamina A spadajo nočna slepota, očesne težave, težave pri tvorbi krvi, driska, kožne bolezni, dovzetnost za okužbe zgornjih dihal. Nočna slepota se lahko razvije v hude poškodbe vida. <p/> Komu ga priporočamo: <p/> Osebam, ki želijo ohraniti dober vid <p/> Preden se odpravite na počitnice, da kožo pripravite na sončenje, in vsem, ki želijo svojo porjavelo polt ohraniti nekoliko dlje <p/> Osebam, ki imajo pomanjkanje Vitamina A <p/> Beta karoten za dober vid <p/> Beta karoten je predhodna sestavina vitamin A; glede na potrebe ga lahko človeško telo pretvori v vitamin A. Vitamin A je gradnik očesne mrežnice, bistvenega dela naših oči z nepogrešljivo vlogo pri ohranjanju dobrega vida. Prav tako vitamin A prispeva k ohranjanju zdravih sluznic in zdrave kože. <p/> Koristi vitamina A <p/> Kot močan antioksidant ščiti možganovino predprezgodnjim propadanjem, ščiti pred vplivi uv žarkov in krepi imunski sistem. Potreba po tem vitaminu se močno poveča pri vseh črevesnih obolenjih s posledično poslabšano absorbcijo, kroničnih boleznih in izčrpanosti. Ker tudi dobro ščiti kožo pred soncem ga je priporočljivo jemati tudi v času sončenja. <p/> Z uživanjem beta-karotenov je priporočljivo začeti vsaj 2 – 4 tedne pred daljšim izpostavljanjem soncu in nadaljevati v obdobju sončenja, skupaj z uporabo kreme za sončenje z ustreznim zaščitnim faktorjem. <p/> Opozorilo: Priporočene dnevne količine oziroma odmerka se ne sme prekoračiti. Prehransko dopolnilo ni nadomestilo za uravnoteženo in raznovrstno prehrano. Shranjevati nedosegljivo otrokom! Izdelek hranite pri temperaturi do 25 oC, zaščiten pred vlago in svetlobo. <p/> Opozorilo: Kadilci in osebe, ki delajo z azbestom, naj se pred uporabo posvetujejo z zdravnikom. Beta karoten ne nadomešča zunanje zaščite pred UV-žarki. Dolgotrajno uživanje visokih odmerkov beta karotena lahko povzroči obarvanje dlani in stopal, kar je popolnoma normalno in po prekinitvi jemanja dopolnila izgine.",Promotion of a Product
980,"Danes delam boile in so temno sive bolj na črno vlečejo. Notri je pa vsega pomalo, vse tisto kar nisem jaz mogel pojesti. Razne pistacije, arašidi, orehi, lešniki, bučno seme, sončnica seme in še kaj drugega. Delam jih na roke, tako da so razne veličine, velike in male. In ko bojo bile skuhane, jih bom soltiral po velikosti. A raspokane od kuhanja, pa bom prvo porabil za hranjenje. Jutri in celi teden se bojo sušile na vetru. Sušile se pa bojo toliko časa, da bojo bile trde in obstojne. Tako da bojo lahko zdržale par dni za vodo, vse dokler bom lovil.",Other
932,"Po imperiju <p/> Zakaj se Ameriko zdaj na splošno dojema kot samovšečnega, nasilnega hujskača k vojni? Kako je država, ki je do nedavnega igrala bistveno vlogo pri oblikovanju mednarodnega reda, nenadoma postala simbol globalnega nereda? Zakaj Amerika ni več vodilni svetovni zgled liberalne demokracije, mednarodne varnosti in gospodarske blaginje? So Združene države, edina preživela svetovna velesila, v nevarnosti, da postanejo marginalne – da se znajdejo v svetu, ki jih ne potrebuje več? <p/> Po imperiju, pri kritikih priznana evropska uspešnica, je provokativen in ne nazadnje streznjujoč pogled na spreminjajočo se vlogo Amerike v mednarodni skupnosti. Emmanuel Todd je zaslovel, ko je v svoji prvi knjigi, La Chute finale, pravilno predvidel razpad Sovjetske zveze z analizo stopenj rodnosti, umrljivosti dojenčkov, sklenitev zakonskih zvez in pismenosti v tej državi. Zdaj – ob diagnozi, da nadvlada Amerike slabi, ki jo je postavil na podlagi demografskih in gospodarskih dejavnikov – Todd ponuja zanimivo ponovno ovrednotenje ameriške premoči. <p/> Todd dokazuje, da v času, ko ostali svet ugotavlja, da lahko shaja brez Amerike – vedno več držav je vedno bolj izobraženih, demokratičnih in gospodarsko stabilnih –, Amerika počasi spoznava, da ne more shajati brez ostalega sveta. Obremenjena z ogromnim domačim primanjkljajem in primanjkljajem v zunanji trgovini, padajočo vrednostjo ameriškega dolarja, nepričakovanim stečajem več pomembnih podjetij in dejstvom, da se ne more več vzdrževati s svojo produkcijo, Amerika postaja vse bolj odvisna od tujega denarja. Ta odvisnost vztrajno spodkopava njen politični in gospodarski vpliv, ki je doslej v zgodovini brez primere. <p/> Mnenja bralcev <p/> V 2017 več ni mogoče govoriti o unipolarni ureditvi sveta. Kar se je površnemu opazovalcu še leta 2014 zdelo neverjetno, je postalo resničnost. V Evroazijskem območju ni več mogoče odločati brez vpletenosti Rusije ali Kitajske. A pojdimo še korak nazaj. Kratka vojna leta 2008, ko si je Gruzija želela nasilno priključiti separatistični republiki je bila ena izmed prvih znanilcev, da so se razmerja moči spremenila. Ruska vojska je takrat – v primerjavi z aneksijo Krima – sicer še delovala okorno, a je gruzijsko vojsko, ki so jo opremili ter izurili Američani, porazila v pičlih petih dnevih. <p/> Leta 2008 še tako velik optimist ni mogel – pa če si je še tako želel – veliko lepega povedati o ruski ekonomiji. Danes je Rusija postala največji izvoznik žita, samozadosten pridelovalec hrane, ter sila, ki oživlja in na noge postavlja avtomobilsko, letalsko, petrokemijsko in elektronsko industrijo. Dokazala je, da je gospodarsko več ne gre izsiljevati. <p/> Knjiga 'Po imperiju' je bila izdana leta 2006, njena temeljna ideja pa je morala biti položena najkasneje 2005. Takrat, ko smo še vsi globoko spali in se nismo zavedali tektonskih sprememb, ki se bodo zgodile. Lahko bi rekli, da je bila knjiga vizionarska, kar jo naredi izredno zanimivo branje, kajti kako je mogoče, da je avtor že leta 2005 – ko smo rusko vojsko klicali 'staro železje', iz njene ekonomije pa brili norce – slutil, v katero smer se premika svet? – Matej P. <p/> Pogled v knjigo",Opinion/Argumentation
12,"Bullshit detektor! <p/> Ekola, so mi rekli, naj napišem blogpost o nečem kar se je dogajalo na konferenci! Najbolj zanimivo je po mojem mnenju predaval Gustav Martner, izvršni kreativni direktor CP+B Europe (Crispin Porter + Bogusky Europe) <p/> G. Martner je predaval o advertisingu, internetu, medijih, svoji mami, kabelski televiziji, otrocih, o tem kako mikrofon crkuje – ja res je, nekajkrat je odpovedal mikrofon, medtem ko je predaval, kar mi je pa bilo najbolj všeč, da je pridobil publiko na svojo stran, ko je izjavil, da je mikrofon bullshit detektor (za tiste ki ne štekajo, mikrofon neha delat, ko Gustav naklada). Publika sproščena, pozornost pridobljena. <p/> Kaj je povedel o internetu, kot mediju? Da strnem v parih vrsticah in mal več fotkah. Opozarjam pa, da na splošno na konferenci niso odkrili tople vode, kakor se reče, pravzaprav niso povedali nič tako novega, so pa predstavili na zanimiv način. To velja za manjšino predavanj v angleškem jeziku! Žal ne vem, če so povedali kaj bolj specifičnega v špansko govorečih predavalnicah. <p/> Gustav Martner med predavanjem <p/> Pa kr slajdi, da si malo spočijete oči, jaz pa prste: <p/> Zakaj prodajalci ne marajo tega? - Ker se tehnologija demokratizira (je na voljo večini ljudi) - Ker se digitalna distribucija demokratizira (je na voljo večini ljudi) - Ker je lahko vsak zastopnik (ambasador proizvoda) - Ker se dialog in pogovor masovno producirata - Ker se vedno bolj izgublja nadzor <p/> Kreativnost reklamnega izdelka, kulturo ki jo ustvarja, se ne da več tako obvladovat, kakor je šlo prej. <p/> Ali to pomeni da imajo tradicionalni medij, kot je TV, radio ali tisk in tudi običajni oglasi na spleti konkurenčnega nasprotnika? Ali to pomeni da je konec običajnih oglasov, ki so zbrejnstormani od peščice ljudi in ki so oglaševani s surovo silo online ali offline marketinga? Za takšne kampanje je treba odšteti kar nekaj ojrotov, temu pravimo »bought media« - valjda, ker smo plačali da se nam fura nov izdelek tudi po spletu! <p/> Gustav Martner pravi, da NE! SPLOH NE! <p/> To je dokazal na primeru majic Burger kinga, kar poglejte si slajde Gustav Martner – OMExpo Madrid. Če je dobr advertizing, pol ga kar hitro izrabijo onlajn komjunitiji in zadeva postane viralna! Kar je genialno! Dve stvari sta edino reskantni! <p/> Prva je, da ni takšne kontrole, nad tem kaj bo viralno. Potrebna so dobra predvidevanja in načrtovanja, da ponudiš komjunitiju to kar hočeš da zagrabijo. Vaba! ;) Druga pa je to, da se naročniki bojijo negativne podobe in konotacije izdelka ali storitve, ki bi jo prinesla viralna vsebina.",Opinion/Argumentation
377,"Vedno vsakodnevnejša je širša asistenca pri opremi hiš, stanovanj in poslovnih prostorov, s slikami ter okvirji. Z našimi izkšnjami in strokovno ekipo vam zato nudimo več kot samo okvirjanje. Tovrstno sodelovanje lahko... več » <p/> Uokvirjajmo oz. okvirjamo slike, ne domišljije! Razpon del, ki jih lahko okvirimo, nima meja tam kjer jih predvidevamo. Slike, grafike, fotografije, plakati in ogledala so stalnica v svetu okvirjev, a tudi za prve čeveljčke novorojenčka se najde... več » <p/> Podarite trajno, edinstveno in zelo osebno darilo! Nakup umetniškega dela ali uokvirjanje kateregakoli nam dragega predmeta je primerno za vsakogar izmed nas. Če želite na ta način nekoga obdariti, a ne veste kaj izbrati, so vam pri nas na voljo... več »",List of Summaries/Excerpts
167,"L eopoldov muzej na Dunaju je napovedal, da bo prodal eno ključnih del avstrijskega slikarja Egona Schieleja, da bo pokril stroške za svojo lanskoletno pridobitev, Portret Wally istega umetnika. Schielejevo platno iz leta 1914, naslovljeno Hiše s pisanim perilom (Häuser mit bunter Wäsche), bo prihodnji mesec dal na dražbo v Londonu. <p/> V muzeju so Schielejevo platno, ki ga bodo dražili 22. junija pri avkcijski hiši Sotheby ’ s v Londonu, ovrednotili na 30 milijonov evrov, menijo pa, da bi lahko zanj iztržili tudi več in morda dosegli rekord za Schielejevo delo. <p/> Pri Sotheby ’ s so sliko ocenili za “ eno najbolj pomembnih Schielejevih del ”, po njihovem mnenju naj bi bilo vredno od 24 do 33 milijonov evrov. <p/> Leopoldov muzej bo izkupiček porabil za “ Wally ”, ki jo je lani kupil za 14,8 milijona evrov po večletnem pravdanju z družino njenega prejšnjega lastnika. Zanjo je moral vzeti posojilo, poročajo tuje tiskovne agencije.",News/Reporting
