,text,labels
955,"Članice <p/> Filtri <p/> Po odstopu Cveta Hafnerja, dolgoletnega trenerja članic Triglava, ki tekmujejo tako v ligi DEBL kot DPS, njegovo delo prevzema Anže Pintar. <p/> Za članicami Triglava je tokrat rezultatsko neuspešen vikend. Na dveh domačih tekmah, gostile so ljubljansko Olimpijo in beljaške Gipsy Girls, so tokrat uspele osvojiti le točko. <p/> Igralke Triglava so včeraj gostovale pri drugouvrščeni ekipi DEBL in izguibile 0:2. Kranjčanke bi si zaslužile točko, a so ob pristranski sodnici praktično celo srečanje odigrale z igralko manj. <p/> Z Dunajčankami je prišla v Kranj udarna trojka Wiene, najboljše strelke lige EWHL in jasno je bilo, da bo šlo tokrat na tesno. To pa je dalo tudi večjo željo po dobrem rezultatu domačink. <p/> Po včerajšnji domači zmagi nad Kitzbuhlom, ko so si orlice zmago priigrale v zadnjih minutah srečanja, so danes še četrtič zapored zmagale. Po streljanju kazenskih strelov dve točki odnesle iz Celovca. <p/> DEC DRAGONS - HK TRIGLAV 4:5 PS (1:2,1:0,1:1) <p/> HK TRIGLAV - EC KITZBUHEL DIE ADLER 5:2 (2:0,0:1,3:1) <p/> Tudi na drugem gostovanju v avstrijski razširjeni ligi DEBL so igralke kranjskega Triglava zmagale. Tokrat so bile z rezultatom 5:1 boljše od domačink iz Kitzbuhla. <p/> EC KITZBUHEL DIE ADLER – HK TRIGLAV 1:5 (1:2,0:1,0:2) <p/> V razširjeni avstrijski ligi DEBL se igralke Triglava po dveh sušnih sezonah vračajo iz Beljaka z popolnim izkupičkom. Zmago so si zagotovile z dvema zadetkoma v zadnjih dveh minutah. Za uspeh so zaslužene prav vse igralke, saj takega kolektivnega duha v ekipi zadnjih let ni bilo. <p/> Ženski izbrani vrsti Slovenije se ni uspelo uvrstiti v nadaljni krog kvalifikacij za nastop na Olimpijskih igrah, ki bodo čez dve leti v ruskem Sočiju. Hedi Korbar najboljša vratarka. <p/> Ženska hokejska reprezentanca, ki jo vodi Franci Ferjanič, je odpotovala na Poljsko, kjer bo ta konec tedna odigrala prvi krog prvi krog kvalifikacij za uvrstitev na olimpijske igre leta 2014 v ruskem Sočiju.",List of Summaries/Excerpts
902,"Dva tankerja na privezu. No, vsaj upam, da sta to res tankerja. Tam blizu je tudi železarna. Z imenitno tovorno žičnico. (terminologijo bo potrebno še izostriti): Kako se ta privez pravilno imenuje ne vem. Je to naftni terminal Milje? <p/> Tihožitje v Trstu ""Tržaški šopek"": <p/> 24 Sep 2010 13:48 <p/> Da, da tole je njihov naftni terminal, s katerim pretovorijo več tovora ko celo pristanišče v Kopru :) <p/> Planet 1830 je napisal/a: <p/> Dva tankerja na privezu. No, vsaj upam, da sta to res tankerja. Tam blizu je tudi železarna. Z imenitno tovorno žičnico. (terminologijo bo potrebno še izostriti): http://www.shrani.si/f/2h/Z3/1eYLa5JJ/dscn2797.jpg Kako se ta privez pravilno imenuje ne vem. Je to naftni terminal Milje? <p/> 27 Jan 2012 13:54 <p/> Uporabnik Admiral <p/> Pridružen/-a: 26.11. 2009, 00:15 Prispevkov: 820 <p/> Nekaj bolj oddaljenih pogledov na tržaško luko. Lokacija slikanja je ista kot pri Luki Koper. Datum posnetkov: 28. 8. 2011.",Forum
271,"Sorodne novice <p/> 14.01.2011 <p/> Knjižničarke knjižnice mesteca Spencer v ameriški državi Iowa so 18. januarja pred triindvajsetimi leti v knjižnem nabiralniku odkrile ljubkega prezeblega mucka in ga poimenovale Dewey. Ta mala oranžna kepica je zrasla v dolgodlakega lepotca, ki je kar 19 let, vse do svoje smrti 29. novembra 2006, živel v spencerski knjižnici ter navduševal tako njene obiskovalce kakor otroke in odrasle širom po Združenih državah pa tudi na mnogih drugih koncih sveta. <p/> 22.12.2010 <p/> »Randova je bila vneta zagovornica načel individualizma ter laissez-faire kapitalizma. Ostro je nasprotovala socializmu, komunizmu, fašizmu in izrazito altruističnim težnjam posameznika. Je snovalka filozofije / teorije objektivizma, ki združuje določene postavke metafizike, epistemologije, etike, politike in estetike. V jedru tega prepričanja je miselnost, da se je v življenju treba boriti za lastno srečo oziroma za osebni interes. Randova je prepoznala razliko med moralno dobrim in slabim, bila pa je prepričana, da si moramo vedno, kakorkoli pač vemo in znamo, prizadevati za odličnost, perfekcijo, tako na zasebnem kot na poslovnem področju,« piše dr. Leonora Flis o ameriški pisateljici in filozofinji Ayn Rand (1905 – 1982) v reviji Literatura (sept. – okt. 2010, str. 86). Avtorica prispevka se posveča Randovi kot filozofinji, predstavnici objektivizma, in ponudi bralcem prevod izbranih odlomkov iz esejev, zbranih v knjigi Vrlina sebičnosti. In kdo sploh je Ayn Rand? <p/> 03.12.2010 <p/> V torek, 7. decembra, bo minilo 20 let, odkar je umrl kubanski književnik Reinaldo Arenas. Avtobiografijo Preden se znoči, ki je najbolj znana in najpogosteje prevajana Arenasova knjiga, smo lani izdali v zbirki Poteze. Arenasove knjige so v Evropi in tudi v Združenih državah naletele na velik odziv, saj je Arenasov krik, ki je odmeval s Kube, pretresel in ganil mnoge, ki so imeli priložnost slišati tragično zgodbo disidenta, zagovornika vseh oblik svobode in različnih spolnih usmerjenosti, zgodbo o življenju v Castrovi Kubi, o tem, kako je postal nezaželeni homoseksualec in preganjani pisatelj, in ne nazadnje, kako si je po 15 letih skrivanja, torture, življenja za zapahi izboril svobodo in zbežal v Združene države. <p/> 23.11.2010 <p/> Ali ste vedeli, da je bil roman Mi, živi ameriške pisateljice Ayn Rand v Italiji bil pravi hit in da so Italijani po njem že leta 1942 naredili film, ne da bi uredili avtorske pravice? Zaradi dolžine so ga predvajali v dveh samostojnih delih: Mi, živi (Noi vivi) in Zbogom, Kira (Addio, Kira). Fašistična vlada je filma odobrila, ker sta bila protikomunistična. A javnosti je bilo takoj jasno, da je film prav toliko protifašističen kot protikomunističen ljudje so razumeli, da je Ayn Rand v zgodbi mislila na zlo vsakršne diktature in so filma z navdušenjem sprejeli tudi kot protest proti Mussoliniju. Njemu v posmeh so sebe poimenovali »Mi, mrtvi« (Noi morti), Mussolinijevo gospodarsko politiko pa »Zbogom, lira« (Addio, lira). <p/> 02.11.2010 <p/> Lani smo v zbirki Bralec izdali roman Small World, ki ga je leta 1997 objavil znani švicarski pisatelj Martin Suter. To je pretresljiva, a prijetno humorna pripoved o simpatičnem Konradu Langu, ki nenadoma zboli za alzheimerjevo boleznijo. In prav razveseljivo je, da si bo kmalu mogoče ogledati istoimenski film. Režijo je prevzel Bruno Chiche, vloga Konrada pa je bila zaupana nikomur drugemu kot Gérardu Depardieuju družbo mu delata igralki Alexandra Maria Lara in Nathalie Baye. Izvedeli smo, da si bodo Nemci, Avstrijci in Švicarji film ogledali že prihodnji mesec, Francozi pa spomladi 2011.",List of Summaries/Excerpts
144,"Pravila za diplomo UL S5 <p/> 1. Diplomo "" UL S5 "" izdaja Zveza radioamaterjev Slovenije z namenom povečanja in popestritve operaterske aktivnosti na VHF, UHF in SHF področjih. <p/> 2. Diploma se izdaja slovenskim operaterjem in radioklubom ter tujim operaterjem, ki imajo veljavno dovoljenje za delo amaterske radijske postaje na območju Republike Slovenije. <p/> 3. Za diplomo štejejo zveze (potrjene s QSL karticami) z različnimi malimi polji univerzalnega lokatorja (UL) v Sloveniji. Zveza s posameznim malim poljem UL se šteje samo enkrat, ne glede na frekvenčno področje VHF, UHF, SHF. <p/> 4. Veljajo zveze, vzpostavljene iz katerekoli lokacije v Sloveniji, od 24. oktobra 1992 dalje. <p/> 5. Dovoljene so neposredne zveze v telegrafiji (CW) in telefoniji (SSB, FM) - zveze preko repetitorjev, satelitov in preko packet radia se za diplomo ne priznajo! <p/> 6. Za diplomo ne veljajo zveze, vzpostavljene v vozilu (/ M), kakor tudi ne zveze s postajo, ki je v vozilu. Enako velja tudi za zveze, vzpostavljene v plovilu ali zrakoplovu oziroma zveze s takšnimi postajami. <p/> 7. Kadar postaja dela v enem dnevu iz različnih lokacij (malih polj UL), se ta dan za diplomo priznajo le tri zveze (trije različni lokatorji). <p/> 8. Diploma "" UL S5 "" se izdaja v različnih stopnjah: osnovna diploma za 200 različnih malih polj UL, za naslednje stopnje 300, 400, 500, 600 in 700 različnih malih polj UL pa se izda posebne nalepke. <p/> 10. Z zahtevkom za izdajo diplome se lahko predloži več QSL kartic, kot jih zahteva posamezna stopnja diplome, za kar se dobi osnovno diplomo ali nalepko ter potrdilo o številu priznanih malih polj UL. <p/> 11. Vse QSL kartice se morajo glasiti na isti klicni znak (izjema so osebne postaje, ki le-tega spremenijo zaradi spremembe operaterskega razreda ali drugih vzrokov - datum spremembe klicnega znaka je potrebno vpisati na zahtevku za diplomo). QSL kartica je veljavna, če vsebuje poleg podatkov o zvezi tudi pravilno napisan UL. Podatki na QSL kartici ne smejo biti popravljani ali napisani nečitljivo. <p/> 12. Za pripravo zahtevka za diplomo je obvezen poseben obrazec, ki se ga dobi pri managerju za diplomo. Zahtevku je treba priložiti QSL kartice, zložene po spisku v zahtevku, 5 EUR za diplomo in poštnino za povratek QSL kart.",Information/Explanation
787,"V sredini avgusta bomo doživeli enega najbolj znanih meteorskih rojev. Največ jih bomo opazili v noči iz 12. na 13. avgust 2017. Pričakujemo lahko od 40 do 50 meteorjev na uro, kar je manj kot običajno, saj bo opazovanja motila Luna. <p/> Meteorji enega roja prihajajo navidezno iz iste točke na nebu. Vir: NASA. <p/> Meteorje vidimo, ker drobni delci prahu zaradi velike hitrosti med potovanjem skozi Zemljino ozračje zažarijo. Srednja hitrost letenja delcev skozi zrak je okoli 59 km/s. S tako hitrostjo, bi za razdaljo od Ljubljane do Kopra potrebovali eno sekundo, za pot čez celo Slovenijo pa manj kot pet sekund. <p/> Strah, da bi kakšen meteor preluknjal vašo streho, je povsem odveč, saj so ti delci tako krhki, da zgorijo že visoko v ozračju (nad 90 km visoko). Perzeidi so znani po številnih svetlih meteorjih (bolidih), povprečen Perzeid pa je svetel kot svetlejše zvezde na nebu. Najsvetlejši bolidi lahko pustijo sledi, ki na temnem nebu s prostim očesom ostanejo vidne več minut. <p/> Komet Swift-Tuttle. Vir: NASA. <p/> Vir delcev, ki povzročajo meteorski roj, izvira iz kometa Swift Tuttle, ki dandanes še vedno potuje okoli Sonca. Njegov premer meri kar 27 km in če bi ga postavili na Zemljo bi to bila približna razdalja med Ljubljano in Logatcem. Orbiti kometa in Zemlje sta v najbljižji medsebojni točki oddaljeni 135.000km (desetkrat več kot je premer Zemlje), zaradi česar je komet načeloma potencialno nevaren za trk z Zemljo. Komet so na Kitajskem opazovali že leta 69 pr.n.š.. Po izračunih pa so znanstveniki ugotovili, da se bo zopet pojavil leta 2126. Perzeide, znane tudi kot solze sv. Lovrenca, je odkril belgijec Adolphe Quetelet. Leta 1835 je objavil, da meteorji, ki so pogosti avgusta, prihajajo iz ozvezdja Perzej. <p/> Kdaj opazovati?",Information/Explanation
993,"Igralni komplet vključuje: knjigo, ki opisuje kaj se dogaja na letališču, dve leseni letali, škatlo, ki se spremeni v letališko stavbo in sestavljanko s 16 močnimi koščki, iz katerih sestaviš letališče z okolico. Komplet ponuja nešteto možnosti za učenje skozi igro.",Promotion
499,"Nikakor ne morem mimo 4. maja daljnega leta 2004, ko naj bi D.R.I. pred svojim koncertom v Gali hali na Metelkovi stvar otvorili s skateboarding kompetišnom na dvorišču pred omenjeno lokacijo. Dež je “ športno ” dogajanje čez dan preprečil, vseeno pa je je četverica iz San Francisca (bojda) dodobra pretresla notranjost dvorane, medtem, ko sem sam ostal doma pred knjigo in se osredotočal na izpit, katerega sem imel na sporedu že naslednji dan – Fail. <p/> Do danes, torej do dneva, ko so se Dirty Rotten Imbeciles ponovno prikazali na taistem prizorišču, je minilo dobrih 7 let. Omenjen izpit, ki sem ga uspešno spravil pod streho šele pred slabimi tremi meseci, nikakor ne bi več (in ni bil) ovira, da si legend ne bi tokrat pogledal v živo na svoje oči. <p/> Ponedeljek torej, uradno prvi poletni dan, če pogledamo na naš koledar, kjer številki 6 (mesec junij) dela družbo še številka 21, je bil ta dan oziroma večer, ko so pod taktirko organizacijskega dueta Dirty Skunks pred D.R.I. na oder stopili domači Eruption in odigrali svoj cca ¾ urni repertoar, ob 22 uri in.30 minut pa je dobesedno počilo – vidno razpoložen Harald Oimoen z majico Radia Študent na bass kitari, Spike Cassidy na šeststrunki, v ozadju na bobnih Rob Rampy ter na vokalu legenda Kurt Brecht so že s prvimi ritmi krepko dvignili temperaturo v dvorani, ki se je ravno prav zapolnila s privrženci old school punka in thrash metala, ki so s četverico sodelovali prav od začetka pa do konca, ko so v uri in pol odžgali praktično celoten repertoar od albuma Dirty Rotten LP pa do zadnjega studijskega Full Speed Ahead. <p/> “ Hiti ” so se vrstili drug za drugim, stage diving je bil vse hujši, tla vse bolj mokra, temperatura pa je rastla in s komadom Violent Pacification dosegla vrh. <p/> Po dveh izredno kratkih (čik) pauzah se je bend več kot zadovoljen vrnil na oder, odigral še par bonus komadov in nam dal vedeti, da je stvar s štiklcom The Five Year Plan repertoar zaključena. <p/> In če je bil moj poizkus leta 2004 v stilu “ I lose, you win … ”, je 7 let kasneje stvar po videnem ravno obratna – I WIN, YOU LOSE!",Opinion/Argumentation
999,"O izdelku Za znamko Dame stojita dve ženski, zato sta nas oba izdelka, ki sta ju do zdaj poslali na trg, več kot navdušila. Ne zato, ker sta ustvarjalki ženski, temveč zato, ker očitno vesta [...] <p/> O izdelku Seks igračka Satisfyer Partner Plus je odličen način, da svojemu partnerju pokažete, kako fantastične in zabavne so lahko erotične igračke, če jih vključita v vajino spalnico. Igračka, ki bo užitek pričarala obema in [...] <p/> O izdelku Vibracijski čep Svakom Vick, masažnik ženske G-točke in moške P-točke je izjemno vsestranska igračka, ki ne izgleda le lepo, ampak je tukaj, da zadovolji vse vaše potrebe. Ta žametno mehak zapeljivec, izdelan iz [...] <p/> O izdelku Čas je za ultimativno erotično igračko v obliki rabbit vibratorja, ki bo zagotovo postala vaša muza pri vseh nadaljnih intimnih igricah. V značilnem stilu znamke Satisfyer, tudi ta igračka stimulira klitoris brez direktnega [...] <p/> O izdelku Lelo Bob je analna igračka manjše velikosti, izdelana za vse ljubitelje analnih užitkov. Čeprav je njegova oblika najbolj priporočljiva za gospodiče in njihovo prostato pa ženske tukaj niso izključene. Ta čudovit analni čep, [...] <p/> O izdelku Že ob prvem pogledu na Vibrator Stronic G boste navdušene. Oblika, ki je idealna za stimulacijo G-točke, čudovite barvne možnosti in same lastnosti tega vibratorja vas bodo popolnoma očarale. Velik uspeh lahko pripišemo [...] <p/> O izdelku Podjetje Blush Novelties je trgu predstavilo prvi biorazgradljiv EKO vibrator Gaia na svetu, ki prihaja sedaj tudi na naše trge! Narejen je iz posebne bio plastike BIOFEEL, med samo uporabo pa porabi manj [...] <p/> O izdelku Vsake toliko časa na seks trg privrši izdelek, ki z inovativno obliko ali tehnologijo zamaje temelje seks industrije. Tokrat je kot val udaril klitoralni stimulator Zumio. Čeprav je na prvi pogled konica Zumia [...]",List of Summaries/Excerpts
289,"Na desni je odprta štacuna, v kateri s kovanci kupuješ opremo. Fejst bi bilo, če bi vmesnik še bolje razmejili, kot v LoLu. Naj poudarim, da sta tale market in spletna trgovina iz desnega okvirja povsem ločena.",Opinion/Argumentation
891,"Podrobnosti <p/> 3 mnenja za Šolska navigacijska karta (Tržaški zaliv) <p/> Marcel – 09.06.2021 <p/> Zadovoljen! <p/> Ocenjeno 5 od 5 <p/> Za učenje in vaje zelo dober pripomoček, ker je glede na staro karto ažuren in dopolnjen. Stvar drži vodo.",Forum
708,AKCIJE <p/> Aktualne akcije <p/> Za vas smo pripravili kar nekaj posebnih ponudb po ugodnih cenah. Preverite naše AKTUALNE AKCIJE in kupite kakovostne Calivitine izdelke še ceneje! Za vsa vprašanja in naročila nas pokličite na: 040 61 82 61.,Promotion
541,"Recept za masleno kremo: <p/> 500 g neslanega masla sobne temperature <p/> 1 kg sladkorja <p/> 1-2 žlici kondenziranega mleka (pomaga narediti kremo bolj kremuozno, namesto njega lahko uporabite tudi mleko ali prekuhano vodo). <p/> Priprava: <p/> Maslo stepajte dokler ne bo povsem lahko in zračno. <p/> Dodajte sladkor in kondenzirano mleko (vodo ali klasično mleko), premešajte s spatulo in nato do konca zmešajte z mešalnikom.",Instruction
245,"Poziv nevladnim organizacijam, ki v pomurski regiji delujejo na področju socialnega varstva <p/> 1.7.2013 <p/> Avtor / Nosilec: društvo Zdrava pot <p/> V mesecu juniju so po Sloveniji potekali regijski posveti za pripravo regionalnih izvedbenih načrtov na področju socialnega varstva. Predstavniki Ministrstva za delo, družino, socialne zadeve in enake možnosti, Inštituta RS za socialno varstvo ter posameznih centrov za socialno delo so predstavili Nacionalni program socialnega varstva 2013 – 2020 (NPSV), proces priprave in okvirno vsebino regionalnih izvedbenih načrtov, ki bodo NPSV konkretizirali za posamezno regijo, ter socialne razmere v regijah. Udeleženci (CSD, občine, nevladne organizacije in drugi izvajalci storitev socialnega varstva) pa so v razpravi izpostavili potrebe različnih uporabnikov. <p/> Regionalni izvedbeni načrti morajo biti po NPSV oblikovani do konca tega leta. Ker pa MDDSZ namerava širitev mreže izvajalcev na lokalni ravni financirati iz evropskih strukturnih sredstev, za katere je potrebno ustrezne dokumente pripraviti že prej, bo čez poletje in zgodnjo jesen potekala intenzivna priprava tako nacionalnega kot vseh regionalnih izvedbenih načrtov. <p/> Na posvetih so se udeleženci dogovorili, da bodo čez poletje izvajalci po sektorjih (torej, CSD skupaj, občine skupaj in NVO skupaj) pripravili seznam potreb in prioritet, ki jih bomo združili in pretehtali na septembrskih delavnicah. <p/> Zato pozivamo vse nevladne organizacije, ki delujejo na področju socialnega varstva v posamezni regiji, da nam pošljete spodaj navedeno do konca julija 2013: - potrebe, ki bi jih bilo potrebno v njihovi regiji do leta 2016 reševati prednostno, - definirajte in argumentirajte prioritetna področja znotraj mreže storitev in programov, kjer potrebe uporabnikov v regiji ostajajo nezadovoljene in bo mrežo potrebno širiti, - opredelite načine in vire, s katerimi bo do leta 2016 možno mrežo širiti (pogledajte, kaj že obstaja, kaj bi bilo potrebno nadgraditi, kaj na novo vzpostaviti in kakšnih finančni viri so za to potrebni).",Other
